"topic","date"," time","place","date published","article text","url"
"accident","2007-10-11","Not Discerned","Not Discerned","Tue 16 May 2023 10:58:08","Shipment from Modern Warfare is one of Call of Duty's most famous maps. So famous, it actually got a revamp for the likes of Vanguard and Modern Warfare 2 (where it was set on a ship).  Its somewhat simple design, which sees a collection of vacant containers for players to shoot their way around, is a mainstay of the series. However, the original map nearly didn't make its way into Call of Duty at all. As hard as it is to imagine now, Shipment's inclusion in 2007's Modern Warfare was ""truly an accident"".  Watch on YouTube Here is Shipment in 2022's Modern Warfare 2.  Speaking to Dexerto, Infinity Ward multiplayer design director Geoff Smith shared more backstory on Shipment's genesis.  ""There's little happy experiments. Things that worked out, things that didn't work out for whatever reason,"" Smith said, before admitting Shipment is the ""bane of his existence"".  Smith stated the map was originally conceived with split-screen in mind, and the team at Infinity Ward used Shipment for internal tests. It was then included in the broader ""playlist script"" for Modern Warfare, but the developer ""forgot"" to remove it before the game's final release.  After that, there was ""no going back,"" Smith recalled.  It is hard to imagine Call of Duty without Shipment. Even those with only a vague familiarity with the series can often name it as one of the franchise's maps. While it may have been included by accident, at least the end result was a happy one.  After all, we are now 16 years on from its first iteration, and here I am still writing about it.","https://news.google.com/rss/articles/CBMicGh0dHBzOi8vd3d3LmV1cm9nYW1lci5uZXQvY2FsbC1vZi1kdXR5LTRzLWljb25pYy1zaGlwbWVudC1tYXAtaW5jbHVkZWQtYnktYWNjaWRlbnQtZGV2ZWxvcGVyLWZvcmdvdC10by1yZW1vdmUtaXTSAQA?oc=5&hl=en-US&gl=US&ceid=US:en"
"accident","2023-05-16","19:00:00","{""Guthrie"", ""Oklahoma"", ""UnitedStates""}","Tue 16 May 2023 13:51:07","A two-vehicle crash Tuesday morning in Guthrie injured one of the drivers.  Guthrie Police Chief Dean Blumel investigated and determined David Thompson of Elkton had been attempting to turn his pickup left from KY 181 onto US 41 and said he didn’t see a northbound tractor-trailer hauling corn driven by Bert Joiner of Trenton.  Their vehicles collided in the intersection and Thompson had to be taken by EMS to Tennova Health Hospital in Clarksville for minor injuries.  No other injuries were reported in the incident.","https://news.google.com/rss/articles/CBMiSmh0dHBzOi8vd2hvcGFtLmNvbS8yMDIzLzA1LzE2L3RvZGQtY291bnR5LW1hbi1pbmp1cmVkLWluLWd1dGhyaWUtYWNjaWRlbnQv0gEA?oc=5&hl=en-US&gl=US&ceid=US:en"
"accident","2023-05-16","16:00:00","{""Austin"", ""Texas"", ""UnitedStates""}","Wed 17 May 2023 01:52:30","Home > Television Source: Instagram/@jacksonpace Does Wyatt Die In '9-1-1: Lone Star?' Here's What Really Happened! The Season 4 finale of '9-1-1: Lone Star' is sure to send fans into a frenzy, as the fate of Judd and Marlene's son, Wyatt, hangs in the balance. Here's what we know about his deadly accident! By D.M. May 16 2023, Published 10:00 p.m. ET  The latest chapter of 9-1-1: Lone Star has been nothing short of exciting. The show, which first premiered in 2020, sees its cast battling a few unexpected surprises in Season 4. In the May 9 episode, the group was stunned when Judd Ryder and Marlene Harris’ son, Wyatt, is injured in a terrible bicycle accident – leaving some fans to wonder if he will die in the season finale. Before taking a peek into Wyatt’s seemingly tragic fate, let’s look back to his time on the popular show.  Article continues below advertisement  Wyatt, played by Jackson Pace, joined the cast in Season 3. The teenager, who was raised by his mother, discovers that Judd is his father through an online genetics database. However, Judd and Wyatt’s relationship gets off to a rocky start, due to their conflicting lifestyles. But after being seemingly disappointed by his son’s veganism and disinterest in hunting, Judd eventually comes around and the two form a strong bond.  Source: Fox Judd Ryder and Grace Ryder in '9-1-1: Lone Star'  Article continues below advertisement  Wyatt later decided he wanted to follow in his father’s footsteps and dropped out of college to enroll in the firefighter academy. However, Wyatt is ultimately rejected by the Austin Fire Department. Judd then steps in to help his son train for his next enrollment attempt. Despite Wyatt’s seemingly hopeful future, the aspiring firefighter is now fighting for his life, as fans are searching for answers about his fate.  Source: YouTube/Happy Time Grace help Judd and Wyatt come together as family | 9-1-1 lone star season3 | the ATX  Article continues below advertisement  Wyatt was permanently injured by the accident.  The Season 4 finale of 9-1-1: Lone Star is sure to please fans. Owen Strand (Rob Lowe) is faced with an impossible decision after his brother Robert asks for assistance in ending his own life. Robert’s request comes on the heels of his Huntington’s disease diagnosis – a fatal condition that causes the deterioration of brain cells. However, Robert is not the only character whose fate hangs in the balance, as fans are also wondering if Wyatt survived his bicycle accident.  Wyatt does not die from the injuries he sustained in the bike accident, but he was left permanently scared. During the two-hour season finale, Wyatt appeared to be in good spirits while recovering in the hospital. Despite his optimism, Wyatt’s condition left him partially paralyzed. Doctors revealed to Marlene, who is Wyatt’s acting power of attorney, that he was slowly losing function in his legs and may never be able to walk again.  Article continues below advertisement  Source: Fox Jim Parrack as Judd Ryder in '9-1-1: Lone Star'  Understandably, the news shook Marlene to the core as she grappled with how to reveal the prognosis to the aspiring fire fighter. Marlene later reaches out to Judd, who is similarly rocked by the saddening situation.","https://news.google.com/rss/articles/CBMiPWh0dHBzOi8vd3d3LmRpc3RyYWN0aWZ5LmNvbS9wL2RvZXMtd3lhdHQtZGllLWluLTkxMS1sb25lLXN0YXLSAQA?oc=5&hl=en-US&gl=US&ceid=US:en"
"accident","1984-07-03","Not Discerned","Not Discerned","Wed 17 May 2023 02:48:00","Arnold Schwarzenegger explains how his ‘I’ll be back’ tagline was an 'accident' The action star and former California governor said the famous line from ""The Terminator"" has followed him to this day. Share Copy Link Copy  Hide Transcript Show Transcript  Leo played it perfect tone which was, he's shivering. He could barely form the words, he knows he's gonna die. We've already seen that. He's made *** sacrifice for her. Of course, very controversial. You know, that he could have gotten on the, on the, the, the raft with her, but he saw that it would have compromised her safety and he kind of steps back. He did what the gentleman on the ship did. I was happy when I wrote that scene, I'll be back, I'll be back. So that, that's *** funny thing because in the script, it, it actually read, I think I'll come back and there was something about the way Arnold said it with his then quite thick Austrian accent. That didn't sound quite right. And so I said, well, just switch it to, I'll be back, you know, and he said, really? I said, yeah, and we just kind of, you know, made it up, made it up in the moment and of course, it became quite iconic. But here's the interesting thing about that line. You're watching the movie for the first time, you have no idea what's gonna happen next. And yet it still got *** laugh somehow people had gotten already. This guy was this bulldozer. You just get this innate sense of this guy as just this juggernaut. And when he says I'll be back, it's gonna be bad. So people laughed before they even knew they didn't even know what *** Terminator movie was at that point. Well, I think they were starting to figure it out. Come with me if you want to live. Terminator Two. That's the pivotal moment where Sarah has this stunning realization that the Terminator that's before her, her worst nightmare has turned into her savior and the savior of her son. And it was just *** fun moment to see how Linda would play that. We knew it was *** tough moment for her because her whole reality literally flips upside down. She played it beautifully. It's just *** nice piece of acting chicken. Oh, it's *** pure moment of exultation for him. He's just alive. He's in the moment he doesn't have *** penny in his pocket. He won the damn ticket in *** poker game. He's just living carefree fancy free. He's met Fabrizio and they're just having fun. It was an expression of life, his life spirit, which seems so unquenchable and so full of potential. Every time I'm aching by, I'm getting ready to do *** run. I'm, I'm talking to Leo on the radio. Ok. Howl, like *** wolf. You know, I got him howling like *** wolf. We tried it, you know, I don't know, 10 times and he looked great and his, his acting spirit was there, but we just couldn't quite find the right word and it just popped into my head. I said, just say, I'm the king of the world. I hear back on the lucky what I said, you gotta sell it, you gotta sell it. You know, just say I'm the king of the world and he did and he put his arms out and you feel that spirit and it became the focal point of the whole scene, the whole ship's energy, the pounding of the engines, the dolphins jumping and everything, all, you know, the sort of the beauty and the power and the majesty of it all culminated to his, his spirit at the, at the bow. Now I come along at the Academy Awards and make the classic mistake of assuming that just because we had won best picture or that, that I got be best director that everybody in the room loved the movie and would celebrate *** reference to the movie, but they weren't, not everybody voted for it, right? And the knives are always, they're, they're kind of always half drawn even when they're there to celebrate you. The knife is half out of the, out of the, the hilt. I mean out of the, the sheath, right? Yeah. So I put my foot in that one, Jack. I want you to draw me like one of your French girls, *** lot of people have, have kind of mocked and spoofed that line. But I think *** lot of people really like it. She's bold. She's taking the power. She's been robbed of power by her fiance, by her mother, by her social straitjacket. He's this devil may care, free spirit, artistic spirit, all the things that she wants to be and she just flips the script and tells him to do his thing. I think people celebrate her empowerment as *** character in, in that moment, it's also the promise of romance, the promise of sex. It's also this great liberation and it's my 40 something year old hand as Leo's 20 year old hand. But I do the, the picture and then Leo just made some head scratching, you know, while he was fiercely concentrating on, on her and pretending to draw. The only problem is I draw left handed and he was madly drawn way right handed. I should have made *** draw left handed. When you sketch, there's an arc that's formed by your wrist. So all my lines are arching in this direction. Now, I've got to do the drawing backwards. So if you look in the movie, I'm doing the outlining, but I'm not doing any of the shading. I'm doing the smudging cause I couldn't do it because the arcs were all the wrong, wrong direction. I don't know about you, but I intend to write *** strongly worded letter to the White Star line about all this. I just think people appreciate Jack's presence of mind to be taking the stress out of the situation for her by making *** joke. And Leo played it perfect tone which was, he's shivering. He can barely form the words. He knows he's gonna die. We've already seen that he's made *** sacrifice for her, of course, very controversial. You know, that he could have gotten on the, on the, the, the raft with her, but he saw that it would have compromised her safety and he kind of steps back. He did what the gentleman on the ship did when they stepped back from the life boats to save the women and Children first because that was honor and duty. I was happy when I wrote that scene. Get away from her. You ***. That's *** great uh iconic moment. The moment we knew we had them was then they just burst into wild applause on that line. They loved it. So we knew the movie had had landed. And then you realize this movie is about two females of different species, protecting their young and it's on, it was just the right line at the right time in that movie. And then the audience response to it reminded me why you do this. I was *** marine. Hey, yeah, *** warrior of the jarhead clan. My brother Dave uh was *** marine. He died recently and you go your whole life as *** marine. Jake doesn't matter where he goes in the universe if he was *** US marine at some point, he's *** marine. Only *** marine can call himself *** jarhead unless they're *** marine. In which case it's ok. So that was just *** little inside kind of marine corps reference. I put ***, I put *** few of them in, you know, kind of for my brother Dave who's *** guy that I really loved and admired. I see here, I see you, I see you as *** very important line. It resonates for people *** lot just popped into my head while I was writing the treatment in 95. And it's like, what would *** navy greeting be? You're walking towards somebody and I see you, you know, I basically kind of the simplicity of it, right? And then it started to take on various layers of meaning as I thought, well, what do people really want? They want to be seen? They want to be acknowledged, they want to be recognized, they want to be respected, they wanna be loved seeing it. It took on *** deeper meaning. Jake's kind of struggling with the idea. But of course, the whole movie is about that. The movie starts with him opening his eyes and it ends with him opening, he has woken up to *** greater experience of the world to *** deeper understanding. He's the only human that's ever truly understood the navi from their perspective and he inhabits as his avatar, he inhabits their world. And of course, he's learning from this woman that he's falling in love with. I think you're never more open than when you're falling in love with somebody that can teach you something. And so I see you took on many meanings. You know, I understand you, I acknowledge you, I respect you, I love you. There's the top layer of the movie which is plot and character. And then there's the second layer of the movie, which is thematic, right? Which is about themes of indigenous culture and human civilization, kind of at war with itself, you know, pulling us away from our connection to nature and all those, all those things. But there's another layer, there's *** tertiary layer which is mystical. If we don't service that layer as well, then we're not really doing *** worthy sequel or worthy Sequels to the first film. It continues to be important to ask the audience to see kind of with better eyes, some of the things that are, you know, our problems and our world. I mean, Avatar doesn't pretend to have some great solution. It's just saying, you know, our our our human journey is is very troubled right now. This is our whole, this is our family, this is our fortress. I question it. As I go along spending five years on essentially one ip one, you know, it's, it's 2.5 movies that we've been working on over the last last five years. You know, I question it and then I start seeing the results and then it's *** no brainer at that point. Then it just all comes to life and that world comes to life and you see the characters come to life. It's kind of magical. You know, sometimes I have to pinch myself when I see the end result of the process. So you just have to have faith in the process as you, as you go along. I knew I wanted to tell *** family story. I wanted to as an artist express some of the, the things, the ideas, the feelings that I had as *** parent and that I had observed in my kids and I'd done sort of parent child stories in the past, even all the way back to, to aliens and uh Terminator Two, but I hadn't lived it. There was *** lot of uh sort of great dramatic grist for the mill there uh around the dysfunction of families. But how there's *** strength at the core of families that helps get people through times are all in this highly angst ridden, highly anxious time. Right now. I wanted to within *** fantasy world show, special to *** young audience. It's ok even in even, you know, 200 years from now on *** distant planet, you know, kids are still gonna feel anxious or, or, or depressed or, or unseen, it's ok. You know, I'm just not only channeling my experience as *** parent, but my experience as *** teenager myself. And I just thought that that foundation of universal human experience put into the most far flung fantasy environment that you can imagine grounds it emotionally.  GET LOCAL BREAKING NEWS ALERTS The latest breaking updates, delivered straight to your email inbox. Your Email Address Submit Privacy Notice","https://news.google.com/rss/articles/CBMiU2h0dHBzOi8vd3d3Lndkc3UuY29tL2FydGljbGUvYXJub2xkLXNjaHdhcnplbmVnZ2VyLXRhZ2xpbmUtd2FzLWFuLWFjY2lkZW50LzQzOTEwNTE00gFXaHR0cHM6Ly93d3cud2RzdS5jb20vYW1wL2FydGljbGUvYXJub2xkLXNjaHdhcnplbmVnZ2VyLXRhZ2xpbmUtd2FzLWFuLWFjY2lkZW50LzQzOTEwNTE0?oc=5&hl=en-US&gl=US&ceid=US:en"
"accident","2023-10-03","10:00:00","Not Discerned","Tue 16 May 2023 20:30:00","Get Breaking News  Sign up now to get our FREE breaking news coverage delivered right to your inbox.","https://news.google.com/rss/articles/CBMiaWh0dHBzOi8vd3d3LmNsaW50b25oZXJhbGQuY29tL25ld3MvbG9jYWxfbmV3cy9hY2NpZGVudHMvYXJ0aWNsZV8xNmIxMjU3Mi1mNDIxLTExZWQtYjlkNy00Yjk0OWRlNmQ3YzAuaHRtbNIBbWh0dHBzOi8vd3d3LmNsaW50b25oZXJhbGQuY29tL25ld3MvbG9jYWxfbmV3cy9hY2NpZGVudHMvYXJ0aWNsZV8xNmIxMjU3Mi1mNDIxLTExZWQtYjlkNy00Yjk0OWRlNmQ3YzAuYW1wLmh0bWw?oc=5&hl=en-US&gl=US&ceid=US:en"
"accident","2023-05-13","09:20:00","{""Fremont"", ""California"", ""UnitedStates""}","Tue 16 May 2023 14:07:17","Fremont police officers investigated a hit-and-run accident at 9:20 Saturday morning in the area of Linden and Keene Avenue.  The investigation resulted in the arrest of Salome Juarez Castro, 24, of Fremont for leaving the scene of a property damage accident, driving during revocation and no proof of insurance.","https://news.google.com/rss/articles/CBMiU2h0dHBzOi8vd3d3LnRoZWJlc3RtaXgxMDU1LmNvbS8yMDIzLzA1LzE2L2ZyZW1vbnQtbWFuLWZhY2VzLWNoYXJnZXMtYWZ0ZXItYWNjaWRlbnQv0gEA?oc=5&hl=en-US&gl=US&ceid=US:en"
"accident","2023-05-15","14:00:00","{""Nashua"", ""NewHampshire"", ""UnitedStates""}","Tue 16 May 2023 14:51:00","A 29-year-old worker for a Massachusetts landscaping company was killed while trimming trees in Nashua, N.H., on Monday, police said.  The accident happened in a residential area near Conant Road, police said. The worker was identified as Amilcar Lopez-Garcia.  Lopez-Garcia worked for Leo’s Tree Service and Landscaping Inc. in Lynn, said Sergeant John Cinelli, a spokesman for the Nashua Police Department.","https://news.google.com/rss/articles/CBMiRGh0dHBzOi8vd3d3LmJvc3Rvbmdsb2JlLmNvbS8yMDIzLzA1LzE2L21ldHJvL21hc3MtdHJlZS13b3JrZXItZGVhdGgv0gEA?oc=5&hl=en-US&gl=US&ceid=US:en"
"accident","2023-07-01","11:45:00","{""SanJoaquin"", ""Carabobo"", ""Venezuela""}","Wed 17 May 2023 04:54:00","Police said the big rig hit the left side of the car and rolled onto its right side with the Toyota under the cattle trailer.  Example video title will go here for this video  SAN JOAQUIN COUNTY, Calif. — A driver died after being hit by a big rig in San Joaquin County.  The California Highway Patrol said the crash between a big rig and a gray Toyota SUV was reported around 11:45 a.m. along Highway 88 at Alpine Road.  Officials said the big rig was hauling 68 live cattle in it's trailer and was heading westbound along Highway 88 while the Toyota was northbound on Alpine Road.  According to CHP, the big rig driver was approaching a traffic signal when it turned red before he reached the intersection. The Toyota's signal turned green and the driver went into the intersection at the same time as the big rig.  Police said the big rig hit the left side of the car and rolled onto its right side with the Toyota under the cattle trailer.  The big rig driver was able to get out of his vehicle and had no visible injuries. However, the Toyota driver died from her injuries on scene was pronounced dead on scene.  Police said drugs and alcohol don't appear to be a factor in the crash.  WATCH ALSO:","https://news.google.com/rss/articles/CBMicGh0dHBzOi8vd3d3LmFiYzEwLmNvbS9hcnRpY2xlL25ld3MvbG9jYWwvZHJpdmVyLWRpZXMtaGlnaHdheS04OC1iaWctcmlnLzEwMy0zOTkxYjJhNC01YzBmLTQzNTEtYjc2OC0wYTFjMGNkMzFjM2bSAXRodHRwczovL3d3dy5hYmMxMC5jb20vYW1wL2FydGljbGUvbmV3cy9sb2NhbC9kcml2ZXItZGllcy1oaWdod2F5LTg4LWJpZy1yaWcvMTAzLTM5OTFiMmE0LTVjMGYtNDM1MS1iNzY4LTBhMWMwY2QzMWMzZg?oc=5&hl=en-US&gl=US&ceid=US:en"
"accident","2023-07-01","Not Discerned","{""NorthFork"", ""Arizona"", ""UnitedStates""}","Tue 16 May 2023 17:46:32","NORTH FORK–A motor vehicle accident has occurred near Road 222 and Auberry Road. A single vehicle is involved and has hit a sign and gone off the road over an embankment. Emergency responders are on scene. An air ambulance has been requested to respond to the North Fork Elementary Landing Zone (LZ). We will update this article when new information is available.","https://news.google.com/rss/articles/CBMiTGh0dHBzOi8vc2llcnJhbmV3c29ubGluZS5jb20vYWxlcnQtbW90b3ItdmVoaWNsZS1hY2NpZGVudC1yZC0yMjItYXViZXJyeS1yZC_SAQA?oc=5&hl=en-US&gl=US&ceid=US:en"
"accident","2023-08-12","Not Discerned","Not Discerned","Tue 16 May 2023 07:30:00","GoFundMe  KANSAS CITY —Friends of a family who lost a 1-year-old girl in a tragic weekend accident have established a fundraiser to help them.  Click here to view the GoFundMe.  Harper Wren died in an accident just before 9 a.m., Saturday in Ray County, approximately 45 minutes east of Kansas City.  The Missouri State Highway Patrol reported an eastbound Burlington Northern train struck the 1-year-old girl who was stationary on railroad tracks at Route J and Elm Street in the city of Hardin. She was pronounced dead at the scene and was transported fo Forensic Medial.  Authorities have released no additional details.","https://news.google.com/rss/articles/CBMiP2h0dHBzOi8vaGF5c3Bvc3QuY29tL3Bvc3RzL2Q5MWQ4ZTI2LWQyN2QtNGVjMS1hYjQwLTc5Y2Q2NmQwMGJmMdIBAA?oc=5&hl=en-US&gl=US&ceid=US:en"
"accident","2023-05-16","18:09:00","{""Alabama"", ""NewYork"", ""UnitedStates""}","Tue 16 May 2023 22:09:00","By Alexa Scherzinger (May 16, 2023, 6:09 PM EDT) -- An Alabama federal judge rejected Progressive's attempt to end a coverage dispute with a motorist involved in a pair of auto collisions that left him seriously injured, finding the crashes to be separate occurrences that could earn stacked coverage....  Stay ahead of the curve  In the legal profession, information is the key to success. You have to know what’s happening with clients, competitors, practice areas, and industries. Law360 provides the intelligence you need to remain an expert and beat the competition.  Access to case data within articles (numbers, filings, courts, nature of suit, and more.)  Access to attached documents such as briefs, petitions, complaints, decisions, motions, etc.  Create custom alerts for specific article and case topics and so much more!  TRY LAW360 FREE FOR SEVEN DAYS","https://news.google.com/rss/articles/CBMiZmh0dHBzOi8vd3d3LmxhdzM2MC5jb20vaW5zdXJhbmNlL2FydGljbGVzLzE2Nzc5MzUvcHJvZ3Jlc3NpdmUtbG9zZXMtYmlkLXRvLWxhYmVsLWNyYXNoZXMtYXMtMS1hY2NpZGVudNIBK2h0dHBzOi8vd3d3LmxhdzM2MC5jb20vYW1wL2FydGljbGVzLzE2Nzc5MzU?oc=5&hl=en-US&gl=US&ceid=US:en"
"accident","2023-05-06","Not Discerned","{""Madison"", ""Wisconsin"", ""UnitedStates""}","Tue 16 May 2023 14:12:46","Leah Androski  reporter@greenepublishing.com  On Saturday, May 6, Steven and Maisie Cotrell were involved in a serious buggy accident. Steven was riding alongside family and friends when something on his buggy broke. Maisie and Steven are both recovering from injuries obtained from the accident. Steven has multiple surgeries ahead and six-to-eight months on the road to recovery. His family encourages family and friends to pray, call or text, or drop by and visit while he is recovering. They also encourage the support of the fundraiser set up by his work family.  The Cotrell Family Fundraiser is being held on Sunday, May 21, from 11 a.m. to three p.m. at the Courthouse lawn in Madison County, Fla. Food will be offered from slow-smoked whole Boston butt, plates of Boston butt/pulled pork with a side of baked beans and potato salad plus a drink, and funnel cakes. The whole Boston butt is $30 and will need to be pre-ordered and paid in advance. The plates of Boston butt/pulled pork with sides of baked beans, potato salad, and a drink are $15. The funnel cakes are $5. A raffle is also being held at the fundraiser. Red tickets for the raffle are $20 and blue tickets are $30.  The deadline for ordering whole Boston butts will be Wednesday, May 17. To pre-order Boston butt call (850)-253-5107. The Cotrell family thanks everyone for their support.  Share this:","https://news.google.com/rss/articles/CBMibGh0dHBzOi8vd3d3LmdyZWVuZXB1Ymxpc2hpbmcuY29tL2NvdHJlbGwtZmFtaWx5LWhvbGRpbmctZnVuZHJhaXNlci1mb3ItbWVtYmVycy1pbnZvbHZlZC1pbi1zZXJpb3VzLWFjY2lkZW50L9IBAA?oc=5&hl=en-US&gl=US&ceid=US:en"
"accident","2023-05-14","04:30:00","{""Navasota"", ""Texas"", ""UnitedStates""}","Tue 16 May 2023 22:00:31","A Houston man has been confirmed as the person killed in a fatal accident that occurred early Sunday morning in Navasota.  Navasota Police responded to the scene of a commercial motor vehicle versus pedestrian crash that occurred around 4:30am on Highway 6 Southbound between Highway 90 and Highway 105 East.  Officers found a male subject laying in the middle of the highway. The man was found to be deceased and had no identification.  Approximately 100 yards south, police located a dump truck laying on its side in the median.  The driver of the dump truck told police that it was dark and raining heavily. He saw an object in the middle of the roadway, and upon getting closer realized it was a person.  He attempted an evasive maneuver to try to avoid hitting the man, but ultimately still struck him, and then lost control and rolled over in the median.  The pedestrian, who has been identified as 37-year-old Michael Robertson, was pronounced dead by Justice of the Peace Mark Laughlin.  The driver was treated at the scene for minor injuries.  On Monday, investigators were able to identify Robertson and notify his next of kin.  Police say that Robertson had been walking northbound in the main lanes of Highway 6 prior to being struck.","https://news.google.com/rss/articles/CBMiUGh0dHBzOi8va3doaS5jb20vMjAyMy8wNS8xNi9uYXZhc290YS1wb2xpY2UtaWRlbnRpZnktZGVjZWFzZWQtaW4tZmF0YWwtYWNjaWRlbnQv0gEA?oc=5&hl=en-US&gl=US&ceid=US:en"
"accident","1982-10-07","18:30:00","{""Jonesboro"", ""Arkansas"", ""UnitedStates""}","Tue 16 May 2023 09:00:50","Doniphan, MO. – An ATV crash on private property ended with serious injuries for the driver.  This happened roughly 10 miles West of Doniphan at 6:30 p.m. on Sunday and involved the use of a 1982 Honda 3-wheeler. Virgil Patterson, 47, was riding the vehicle when he ran off the left side of the roadway; the vehicle then overturned.  Advertisement  Patterson was not wearing a safety device and sustained serious injuries. He was transported by Survival Flight air ambulance to St. Bernards Medical Center in Jonesboro, AR. for treatment.  The investigator of this crash was Sergeant B.L. Riefle, with the assistance of Trooper C.E. Leach, and Trooper J.D. Conover, all of Troop E of the Missouri State Highway Patrol.","https://news.google.com/rss/articles/CBMiWGh0dHBzOi8vd3d3Lm96YXJrcmFkaW9uZXdzLmNvbS9sb2NhbC1uZXdzL2RvbmlwaGFuLW1hbi1pbmp1cmVkLWR1cmluZy0zLXdoZWVsZXItYWNjaWRlbnTSAQA?oc=5&hl=en-US&gl=US&ceid=US:en"
"accident","2023-05-17","Not Discerned","Not Discerned","Wed 17 May 2023 05:04:00","PTI  Pondugallu, May 17  Six women labourers were killed and as many injured after the auto-rickshaw they were travelling in was hit by a speeding truck at a village in Palnadu district early on Wednesday, police said.  The accident occurred in the small hours of Wednesday when the women from neighbouring Telangana were proceeding to Pulipadu village in Palnadu district in the state to harvest chillies.  “A lemon-laden truck from Guduru heading to Lucknow hit the auto-rickshaw around 4.42 am and sped away,” Gurajala Sub-Divisional Police Officer A Pallapu Raju said.  Those injured were shifted to a hospital in Miriyalaguda in Telangana, where they are undergoing treatment, he said.  All the six women were part of a 12-member party travelling in the three-wheeler.  A case has been registered under Sections 304 (A) and 337 of the IPC.","https://news.google.com/rss/articles/CBMiXGh0dHBzOi8vd3d3LnRyaWJ1bmVpbmRpYS5jb20vbmV3cy9uYXRpb24vNi13b21lbi1raWxsZWQtaW4taGl0LWFuZC1ydW4tYWNjaWRlbnQtaW4tYXAtNTA4NjAy0gFaaHR0cHM6Ly9tLnRyaWJ1bmVpbmRpYS5jb20vbmV3cy9uYXRpb24vNi13b21lbi1raWxsZWQtaW4taGl0LWFuZC1ydW4tYWNjaWRlbnQtaW4tYXAtNTA4NjAy?oc=5&hl=en-US&gl=US&ceid=US:en"
"accident","2023-05-16","12:30:00","Not Discerned","Wed 17 May 2023 01:09:00","HONOLULU (HawaiiNewsNow) - Three people were seriously injured Tuesday in a vehicle crash in Kailua, Emergency Medical Service officials said.  The crash happened just after 12:30 p.m. EMS said two vehicles were involved in the accident near the Castle Junction area.  All three people involved in the crash were listed in serious condition, said EMS.  EMS said paramedics administered advanced life support and transported all three patients to an emergency room.  At this time, it is unclear if speed or alcohol were factors in the crash. Additional details are forthcoming.  This story may be updated.  Copyright 2023 Hawaii News Now. All rights reserved.","https://news.google.com/rss/articles/CBMiYmh0dHBzOi8vd3d3Lmhhd2FpaW5ld3Nub3cuY29tLzIwMjMvMDUvMTcvMy1wZW9wbGUtc2VyaW91c2x5LWluanVyZWQtYWZ0ZXItdmVoaWNsZS1hY2NpZGVudC1rYWlsdWEv0gFxaHR0cHM6Ly93d3cuaGF3YWlpbmV3c25vdy5jb20vMjAyMy8wNS8xNy8zLXBlb3BsZS1zZXJpb3VzbHktaW5qdXJlZC1hZnRlci12ZWhpY2xlLWFjY2lkZW50LWthaWx1YS8_b3V0cHV0VHlwZT1hbXA?oc=5&hl=en-US&gl=US&ceid=US:en"
"accident","2023-07-10","Not Discerned","{""Yakima"", ""Washington"", ""UnitedStates""}","Tue 16 May 2023 18:45:00","Crime and Courts Reporter  Donald W. Meyers is a multimedia journalist at the Yakima Herald-Republic covering crime and courts. He is also the writer behind “It Happened Here,” a weekly history column. Before coming to Yakima, Meyers covered a wide variety of beats at The Salt Lake Tribune, Daily Herald, and daily and weekly newspapers across New Jersey. He is also a member of the Society of Professional Journalists, serving as a regional officer in the organization as well as on the national Freedom of Information Committee.","https://news.google.com/rss/articles/CBMilgFodHRwczovL3d3dy55YWtpbWFoZXJhbGQuY29tL25ld3MvbG9jYWwvdHdvLWluanVyZWQtaW4taGVsaWNvcHRlci1hY2NpZGVudC1hdC15YWtpbWEtdHJhaW5pbmctY2VudGVyL2FydGljbGVfM2ZhNGJiMDItZjQxNi0xMWVkLWIzMzUtYzdmZDQzNDA3ZjRhLmh0bWzSAQA?oc=5&hl=en-US&gl=US&ceid=US:en"
